idle/1.png, 1, 1, 64, 68, 0, 0, 0, 0
idle/2.png, 1, 71, 64, 68, 0, 0, 0, 0
idle/3.png, 1, 141, 64, 68, 0, 0, 0, 0
idle/4.png, 1, 211, 64, 68, 0, 0, 0, 0
idle/5.png, 1, 281, 64, 68, 0, 0, 0, 0
idle/6.png, 1, 351, 64, 68, 0, 0, 0, 0
idle/7.png, 1, 421, 64, 68, 0, 0, 0, 0
idle/8.png, 67, 1, 64, 68, 0, 0, 0, 0
idle/9.png, 67, 71, 64, 68, 0, 0, 0, 0
idle/10.png, 67, 141, 64, 68, 0, 0, 0, 0
idle/11.png, 67, 211, 64, 68, 0, 0, 0, 0
idle/12.png, 67, 281, 64, 68, 0, 0, 0, 0
idle/13.png, 67, 351, 64, 68, 0, 0, 0, 0
idle/14.png, 67, 421, 64, 68, 0, 0, 0, 0
idle/15.png, 133, 1, 64, 68, 0, 0, 0, 0
idle/16.png, 133, 71, 64, 68, 0, 0, 0, 0
idle/17.png, 133, 141, 64, 68, 0, 0, 0, 0
idle/18.png, 133, 211, 64, 68, 0, 0, 0, 0
idle/19.png, 133, 281, 64, 68, 0, 0, 0, 0
idle/20.png, 133, 351, 64, 68, 0, 0, 0, 0
idle/21.png, 133, 421, 64, 68, 0, 0, 0, 0
idle/22.png, 199, 1, 64, 68, 0, 0, 0, 0
idle/23.png, 199, 71, 64, 68, 0, 0, 0, 0
idle/24.png, 199, 141, 64, 68, 0, 0, 0, 0
idle/25.png, 199, 211, 64, 68, 0, 0, 0, 0
idle/26.png, 199, 281, 64, 68, 0, 0, 0, 0
idle/27.png, 199, 351, 64, 68, 0, 0, 0, 0
idle/28.png, 199, 421, 64, 68, 0, 0, 0, 0
idle/29.png, 265, 1, 64, 68, 0, 0, 0, 0
idle/30.png, 265, 71, 64, 68, 0, 0, 0, 0
idle/31.png, 265, 141, 64, 68, 0, 0, 0, 0
idle/32.png, 265, 211, 64, 68, 0, 0, 0, 0
idle/33.png, 265, 281, 64, 68, 0, 0, 0, 0
idle/34.png, 265, 351, 64, 68, 0, 0, 0, 0
idle/35.png, 265, 421, 64, 68, 0, 0, 0, 0
idle/36.png, 331, 1, 64, 68, 0, 0, 0, 0
run/1.png, 331, 71, 64, 68, 0, 0, 0, 0
run/2.png, 331, 141, 64, 68, 0, 0, 0, 0
run/3.png, 331, 211, 64, 68, 0, 0, 0, 0
run/4.png, 331, 281, 64, 68, 0, 0, 0, 0
run/5.png, 331, 351, 64, 68, 0, 0, 0, 0
run/6.png, 331, 421, 64, 68, 0, 0, 0, 0
run/7.png, 397, 1, 64, 68, 0, 0, 0, 0
run/8.png, 397, 71, 64, 68, 0, 0, 0, 0
run/9.png, 397, 141, 64, 68, 0, 0, 0, 0
run/10.png, 397, 211, 64, 68, 0, 0, 0, 0
run/11.png, 397, 281, 64, 68, 0, 0, 0, 0
run/12.png, 397, 351, 64, 68, 0, 0, 0, 0
jump1/1.png, 397, 421, 64, 68, 0, 0, 0, 0
jump2/1.png, 463, 1, 64, 68, 0, 0, 0, 0
jump2/2.png, 463, 71, 64, 68, 0, 0, 0, 0
jump2/3.png, 463, 141, 64, 68, 0, 0, 0, 0
jump2/4.png, 463, 211, 64, 68, 0, 0, 0, 0
fall/1.png, 463, 281, 64, 68, 0, 0, 0, 0
fall/2.png, 463, 351, 64, 68, 0, 0, 0, 0
ground/1.png, 463, 421, 64, 68, 0, 0, 0, 0
ground/2.png, 529, 1, 64, 68, 0, 0, 0, 0
ground/3.png, 595, 1, 64, 68, 0, 0, 0, 0
attack/1.png, 661, 1, 64, 68, 0, 0, 0, 0
attack/2.png, 727, 1, 64, 68, 0, 0, 0, 0
attack/3.png, 793, 1, 64, 68, 0, 0, 0, 0
attack/4.png, 859, 1, 64, 68, 0, 0, 0, 0
attack/5.png, 925, 1, 64, 68, 0, 0, 0, 0
attack/6.png, 529, 71, 64, 68, 0, 0, 0, 0
attack/7.png, 529, 141, 64, 68, 0, 0, 0, 0
attack/8.png, 529, 211, 64, 68, 0, 0, 0, 0
attack/9.png, 529, 281, 64, 68, 0, 0, 0, 0
attack/10.png, 529, 351, 64, 68, 0, 0, 0, 0
attack/11.png, 529, 421, 64, 68, 0, 0, 0, 0
attack2/1.png, 595, 71, 64, 68, 0, 0, 0, 0
attack2/2.png, 661, 71, 64, 68, 0, 0, 0, 0
attack2/3.png, 727, 71, 64, 68, 0, 0, 0, 0
