badBlock.png, 1, 1, 67, 67, 0, 0, 0, 0
blue.png, 1, 70, 75, 54, 0, 0, 0, 0
blueSleep.png, 70, 1, 75, 54, 0, 0, 0, 0
bomb.png, 1, 126, 77, 67, 0, 0, 0, 0
brick.png, 80, 57, 69, 69, 0, 0, 0, 0
bush.png, 80, 128, 78, 77, 0, 0, 0, 0
egg.png, 151, 1, 61, 71, 0, 0, 0, 0
green.png, 160, 74, 63, 63, 0, 0, 0, 0
greenSleep.png, 214, 1, 63, 63, 0, 0, 0, 0
ice.png, 160, 139, 75, 75, 0, 0, 0, 0
orange.png, 225, 66, 62, 63, 0, 0, 0, 0
orangeSleep.png, 279, 1, 62, 63, 0, 0, 0, 0
purple.png, 237, 131, 67, 63, 0, 0, 0, 0
purpleSleep.png, 289, 66, 67, 62, 0, 0, 0, 0
red.png, 237, 196, 64, 59, 0, 0, 0, 0
redSleep.png, 303, 196, 64, 59, 0, 0, 0, 0
star.png, 369, 1, 65, 65, 0, 0, 0, 0
yellow.png, 1, 195, 64, 59, 0, 0, 0, 0
yellowSleep.png, 306, 130, 64, 59, 0, 0, 0, 0
line.png, 67, 207, 80, 16, 0, 0, 0, 0
selector.png, 436, 1, 75, 75, 0, 0, 0, 0
shadow.png, 358, 68, 66, 9, 0, 0, 0, 0
boardTileRounded.png, 426, 78, 80, 80, 0, 0, 0, 0
